,IDfg,Name,Age,ERA,K/9,K/BB,AVG,WHIP,FIP,FB%,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%
92,3237,T.J. McFarland,32,3.19,4.55,2.14,0.262,1.21,4.68,0.226,88.8,0.14400000000000002,78.8,,,,,0.205,82.0,,,,,1.13,-4.28,,,1.12,,,0.324,0.6990000000000001,0.46299999999999997,0.715,0.94,0.841,0.37,0.551,0.07400000000000001
155,8048,Will Smith,31,3.64,11.25,3.28,0.195,1.1,4.78,0.483,92.8,0.423,82.1,,,0.10800000000000001,77.7,,,,,,,0.77,0.29,,-0.76,,,,0.33899999999999997,0.685,0.474,0.507,0.825,0.6859999999999999,0.389,0.612,0.149
331,16265,Sam Howard,28,5.05,11.86,2.12,0.211,1.39,4.84,0.425,93.1,0.5720000000000001,84.9,,,,,0.013000000000000001,83.9,,,,,-0.4,0.52,,,-7.55,,,0.312,0.6970000000000001,0.44799999999999995,0.516,0.754,0.647,0.353,0.564,0.158
238,2859,Ross Detwiler,35,4.25,9.63,3.08,0.228,1.22,4.62,0.369,91.6,0.353,84.7,,,0.063,77.4,0.055999999999999994,85.4,,,,,0.01,0.31,,-2.52,-3.4,,,0.304,0.6809999999999999,0.461,0.627,0.862,0.772,0.418,0.542,0.105
284,14875,Caleb Smith,28,4.58,9.8,1.85,0.207,1.36,5.24,0.536,91.5,0.292,84.7,,,0.076,77.9,0.147,82.1,,,,,-0.27,0.18,,-0.09,0.29,,,0.281,0.688,0.45399999999999996,0.638,0.8079999999999999,0.747,0.424,0.57,0.115
351,23796,Ryan Weathers,21,5.32,6.85,2.4,0.274,1.38,5.44,0.374,94.0,0.304,86.7,,,,,0.079,86.7,,,,,-0.93,0.08,,,-1.72,,,0.24100000000000002,0.706,0.447,0.742,0.877,0.8370000000000001,0.44299999999999995,0.5489999999999999,0.073
272,17878,Dennis Santana,25,4.52,8.04,1.64,0.237,1.42,4.68,0.313,95.2,0.348,83.9,,,,,0.193,87.4,,,,,0.43,0.28,,,-0.07,,,0.322,0.645,0.451,0.623,0.831,0.742,0.39899999999999997,0.574,0.11699999999999999
353,18361,Thomas Eshelman,27,5.34,3.9,1.42,0.274,1.4,6.04,0.429,86.4,0.249,77.9,,,0.152,76.4,0.13699999999999998,80.3,,,,,-1.18,0.68,,-0.53,-3.74,,,0.295,0.625,0.452,0.74,0.924,0.861,0.475,0.58,0.063
362,20387,Anthony Kay,26,5.43,10.04,1.91,0.274,1.68,5.25,0.32899999999999996,94.2,0.05,82.5,0.077,87.9,0.157,77.9,0.14,86.3,,,,,-1.79,-1.66,0.11,-1.52,0.02,,,0.281,0.7290000000000001,0.462,0.65,0.84,0.7709999999999999,0.40399999999999997,0.531,0.106
373,11801,Hansel Robles,30,5.57,10.09,2.04,0.238,1.45,4.61,0.402,96.5,0.14,89.9,,,,,,,0.31,89.0,,,-0.57,-0.24,,,,0.43,,0.29,0.733,0.483,0.6779999999999999,0.813,0.767,0.43700000000000006,0.573,0.113
371,17610,Tanner Rainey,28,5.54,12.81,2.31,0.195,1.33,4.91,0.56,96.5,0.365,87.6,,,,,,,,,,,-0.38,0.65,,,,,,0.326,0.71,0.483,0.45399999999999996,0.758,0.637,0.41100000000000003,0.584,0.175
422,17489,Spenser Watkins,28,8.07,5.76,1.84,0.316,1.7,6.37,0.401,90.8,,,0.307,86.8,0.165,79.1,0.06,85.6,,,,,-2.67,,0.0,-4.68,-2.9,,,0.297,0.7090000000000001,0.457,0.741,0.9129999999999999,0.845,0.39,0.5529999999999999,0.071
305,10756,Shane Greene,32,4.73,7.89,1.96,0.244,1.36,5.15,0.40399999999999997,92.4,0.251,80.9,0.27699999999999997,87.4,,,0.10400000000000001,86.1,,,,,-1.43,-0.2,1.36,,1.6,,,0.292,0.614,0.418,0.682,0.889,0.8009999999999999,0.391,0.608,0.083
333,12890,Alex Claudio,29,5.05,7.84,2.14,0.266,1.47,4.73,0.26899999999999996,85.6,0.255,75.9,,,,,0.294,72.8,,,,,-0.7,0.04,,,-0.63,,,0.33299999999999996,0.621,0.431,0.652,0.867,0.758,0.342,0.603,0.105
365,12680,Ryne Harper,32,5.46,8.49,2.43,0.246,1.35,5.02,0.40700000000000003,87.6,,,,,0.713,73.0,0.001,73.0,0.002,83.0,,,-3.49,,,1.06,-4.8,-5.75,,0.317,0.643,0.467,0.6709999999999999,0.872,0.7979999999999999,0.45899999999999996,0.667,0.094
273,8110,Bryan Shaw,33,4.54,8.1,1.7,0.252,1.51,4.74,0.301,94.9,0.114,84.0,0.763,92.9,0.068,82.1,0.043,83.0,,,,,1.79,-4.12,0.38,-5.22,-0.41,,,0.289,0.752,0.47200000000000003,0.617,0.865,0.773,0.395,0.562,0.107
79,27515,Hirokazu Sawamura,33,3.06,10.36,1.91,0.226,1.45,5.0,0.35,96.1,0.151,86.4,,,,,,,0.39399999999999996,91.6,,,-0.6,0.14,,,,-0.21,,0.337,0.73,0.469,0.502,0.81,0.664,0.337,0.485,0.158
323,20339,Matt Peacock,27,4.9,5.21,1.79,0.3,1.56,4.98,0.23,93.4,0.245,87.3,,,,,0.071,86.6,,,,,-0.68,-1.2,,,-4.37,,,0.252,0.718,0.45899999999999996,0.67,0.893,0.825,0.445,0.562,0.08
143,15823,Zack Littell,25,3.57,8.74,2.44,0.229,1.25,4.85,0.386,94.9,,,0.377,88.0,,,0.003,87.7,0.046,86.4,,,0.79,,-0.68,,6.16,-7.88,,0.314,0.78,0.518,0.607,0.8420000000000001,0.762,0.43799999999999994,0.594,0.12300000000000001
240,17312,Justin Steele,25,4.26,9.32,2.19,0.231,1.35,5.52,0.301,93.1,0.162,83.1,,,0.159,79.3,0.021,87.6,,,,,-0.25,-1.29,,1.43,-1.22,,,0.3,0.65,0.444,0.6,0.841,0.745,0.41200000000000003,0.5770000000000001,0.113
287,15594,Nick Wittgren,30,4.6,9.31,3.87,0.242,1.19,4.72,0.325,92.6,0.11900000000000001,84.3,0.07,88.3,,,0.233,85.9,,,,,0.88,-3.75,0.15,,-0.28,,,0.278,0.708,0.46399999999999997,0.632,0.815,0.753,0.43200000000000005,0.593,0.115
403,1890,Matt Moore,32,6.29,7.77,1.66,0.265,1.59,5.76,0.405,92.5,,,0.086,89.6,0.153,80.8,0.192,82.6,,,,,-0.98,,-3.11,-1.0,-0.95,,,0.292,0.7070000000000001,0.47,0.713,0.858,0.807,0.43,0.62,0.091
363,17948,Trent Thornton,27,5.43,9.55,3.05,0.305,1.61,5.17,0.371,93.5,0.049,82.9,0.221,89.1,0.242,80.2,0.068,84.2,,,,,-1.17,-4.35,-2.08,-1.69,2.75,,,0.32799999999999996,0.6940000000000001,0.47700000000000004,0.718,0.851,0.797,0.408,0.586,0.09699999999999999
411,4153,Jake Arrieta,35,6.67,7.24,1.92,0.307,1.69,5.7,0.29,91.6,,,0.237,88.5,0.13,80.6,0.1,87.1,,,,,-2.15,,-0.54,-0.05,-2.89,,,0.257,0.645,0.42100000000000004,0.6859999999999999,0.907,0.8290000000000001,0.424,0.5870000000000001,0.07200000000000001
356,19866,Brandon Bielak,25,5.38,7.9,1.89,0.269,1.52,5.21,0.363,93.6,0.14,83.1,0.08900000000000001,89.2,0.096,80.1,0.139,87.3,,,,,-0.52,-2.38,-2.36,-0.56,2.22,,,0.314,0.685,0.46299999999999997,0.615,0.867,0.764,0.4,0.541,0.109
388,15047,Austin Voth,29,5.8,8.66,2.24,0.27,1.5,5.6,0.435,93.2,0.129,88.7,,,0.252,78.5,0.013999999999999999,85.5,0.005,87.8,,,-1.27,0.35,,-0.21,-2.64,-9.64,,0.313,0.7170000000000001,0.47700000000000004,0.67,0.855,0.7829999999999999,0.40700000000000003,0.575,0.10300000000000001
310,14771,Emilio Pagan,30,4.75,9.7,3.41,0.218,1.14,5.09,0.59,94.9,0.37,86.5,,,0.006,82.8,0.008,86.9,,,,,-0.38,0.62,,13.07,-4.86,,,0.31,0.7759999999999999,0.51,0.625,0.797,0.738,0.43,0.637,0.134
114,19795,Keegan Thompson,26,3.38,9.28,1.77,0.229,1.48,5.16,0.35100000000000003,93.9,,,0.272,89.7,0.23,82.5,0.023,86.8,,,,,-0.32,,-1.27,0.72,-0.53,,,0.27899999999999997,0.7040000000000001,0.465,0.632,0.855,0.78,0.43700000000000006,0.584,0.102
391,17920,Cody Ponce,27,5.86,7.81,2.82,0.3,1.54,5.47,0.38799999999999996,93.2,0.10400000000000001,84.0,0.201,89.4,0.185,79.1,0.08199999999999999,85.8,,,,,0.11,-4.33,-1.91,-0.95,-4.92,,,0.337,0.6609999999999999,0.47600000000000003,0.67,0.895,0.804,0.429,0.616,0.09300000000000001
420,15036,Chase De Jong,26,7.06,8.47,2.09,0.292,1.65,6.08,0.47200000000000003,93.0,0.225,85.2,,,0.237,77.8,0.051,86.2,,,,,-1.83,-1.58,,-0.49,-3.27,,,0.285,0.708,0.465,0.593,0.892,0.787,0.426,0.59,0.099
261,17780,Jose Alvarado,26,4.45,11.27,1.53,0.218,1.61,4.95,0.235,99.0,0.154,93.7,,,0.046,86.4,,,,,,,-0.36,1.77,,-2.96,,,,0.265,0.608,0.40399999999999997,0.48700000000000004,0.833,0.698,0.405,0.53,0.122
361,9794,Rex Brothers,33,5.43,13.26,2.18,0.208,1.44,5.11,0.444,94.6,0.354,86.3,,,,,,,,,,,-0.98,1.19,,,,,,0.289,0.6970000000000001,0.433,0.49,0.8079999999999999,0.6709999999999999,0.354,0.478,0.142
421,23592,Brett de Geus,23,7.56,7.38,1.64,0.302,1.74,5.07,0.239,93.8,,,0.243,88.4,0.191,82.4,0.004,86.5,,,,,-1.37,,0.73,-2.83,-30.58,,,0.262,0.6859999999999999,0.428,0.703,0.914,0.836,0.392,0.55,0.07
359,14814,Buck Farmer,30,5.4,8.1,1.96,0.262,1.52,5.77,0.36700000000000005,93.8,,,,,0.22899999999999998,82.4,0.278,87.6,,,,,-0.11,,,-0.31,-1.8,,,0.316,0.6940000000000001,0.461,0.688,0.838,0.774,0.38299999999999995,0.5770000000000001,0.10400000000000001
389,10160,Ryan Weber,30,5.81,5.98,1.94,0.284,1.46,6.32,0.292,88.6,0.168,77.7,0.07,86.0,0.057,74.6,0.157,81.6,,,,,-0.11,-4.05,1.49,-4.52,-1.52,,,0.26,0.643,0.42100000000000004,0.752,0.885,0.838,0.42100000000000004,0.639,0.068
364,19457,Bryan Garcia,26,5.46,6.49,1.26,0.267,1.66,5.74,0.395,94.2,0.25,86.9,,,,,0.166,86.1,,,,,-0.74,0.53,,,-3.08,,,0.27899999999999997,0.752,0.46799999999999997,0.691,0.884,0.815,0.39899999999999997,0.586,0.087
407,11632,Heath Hembree,32,6.43,12.04,3.22,0.239,1.34,5.45,0.531,95.0,0.43700000000000006,86.8,,,0.027999999999999997,81.3,,,,,,,-1.19,0.01,,0.09,,,,0.33799999999999997,0.705,0.48700000000000004,0.625,0.8270000000000001,0.7440000000000001,0.406,0.613,0.125
267,9939,Brandon Kintzler,36,4.5,6.0,1.89,0.297,1.57,5.36,0.23800000000000002,91.8,0.125,85.2,,,,,0.121,86.5,,,,,-1.0,1.81,,,-3.18,,,0.295,0.67,0.45,0.723,0.9359999999999999,0.8540000000000001,0.413,0.64,0.066
250,6986,Ian Kennedy,36,4.35,9.85,3.5,0.239,1.24,5.56,0.523,94.1,,,0.102,88.2,0.064,80.4,0.08199999999999999,87.1,,,,,0.93,,-0.9,-5.81,-5.59,,,0.308,0.772,0.53,0.634,0.825,0.767,0.479,0.67,0.12300000000000001
260,19932,Trevor Stephan,25,4.41,10.66,2.42,0.234,1.41,5.49,0.44799999999999995,96.2,0.321,83.8,,,,,0.081,87.0,,,,,-0.77,-0.39,,,-0.86,,,0.272,0.727,0.47200000000000003,0.589,0.79,0.725,0.439,0.585,0.13
417,6895,Chase Anderson,33,6.94,8.04,2.43,0.287,1.54,5.98,0.41100000000000003,91.9,,,0.212,86.9,0.121,77.1,0.268,82.2,,,,,-3.09,,-0.59,-3.22,1.15,,,0.3,0.688,0.45799999999999996,0.69,0.8170000000000001,0.768,0.40700000000000003,0.569,0.106
254,19266,Taylor Widener,26,4.38,9.46,1.94,0.227,1.42,5.77,0.47200000000000003,93.0,0.182,84.5,,,,,0.156,85.8,,,,,-0.35,-1.76,,,-1.01,,,0.266,0.695,0.45,0.66,0.836,0.7759999999999999,0.428,0.5529999999999999,0.10099999999999999
374,16110,Daniel Ponce de Leon,29,5.59,9.41,1.64,0.218,1.47,5.88,0.511,93.1,,,0.127,88.7,0.129,77.6,0.079,86.1,,,,,-0.97,,-0.13,0.17,0.44,,,0.297,0.718,0.465,0.6809999999999999,0.812,0.762,0.39899999999999997,0.551,0.111
384,18555,Logan Allen,24,5.75,6.49,1.83,0.289,1.54,5.93,0.32799999999999996,92.9,0.308,81.9,,,0.095,77.0,0.158,83.2,,,,,-1.9,0.59,,-0.03,-0.63,,,0.262,0.69,0.433,0.737,0.853,0.81,0.39899999999999997,0.5539999999999999,0.08199999999999999
423,20617,JC Mejia,24,8.25,8.08,1.96,0.284,1.61,6.15,0.325,92.7,0.237,82.8,,,0.065,80.4,0.115,87.6,,,,,-1.23,0.04,,0.98,-4.36,,,0.28,0.708,0.456,0.648,0.895,0.8059999999999999,0.41100000000000003,0.542,0.08900000000000001
396,16929,Touki Toussaint,25,5.93,9.44,2.05,0.244,1.45,6.2,0.335,93.2,0.036000000000000004,85.5,,,0.278,76.0,,,0.209,86.6,,,-1.26,-11.91,,-1.35,,1.35,,0.273,0.62,0.414,0.545,0.858,0.735,0.406,0.5770000000000001,0.11
268,12237,Dan Winkler,31,4.5,9.0,1.41,0.2,1.45,5.61,0.355,93.3,0.081,82.2,0.5760000000000001,90.2,,,0.001,89.0,,,,,-0.83,-1.49,0.24,,-2.07,,,0.38799999999999996,0.691,0.48100000000000004,0.7190000000000001,0.804,0.757,0.307,0.586,0.11699999999999999
393,19800,Wil Crowe,26,5.9,8.57,1.83,0.281,1.64,6.12,0.391,93.4,0.248,85.2,,,0.1,80.5,0.17600000000000002,85.0,,,,,-1.96,-0.43,,-2.14,-0.18,,,0.284,0.6859999999999999,0.43700000000000006,0.619,0.8690000000000001,0.769,0.381,0.5329999999999999,0.10099999999999999
414,8753,Tanner Roark,34,6.75,7.57,1.84,0.299,1.68,7.03,0.446,90.7,0.138,84.0,0.053,86.8,0.157,73.1,0.136,81.1,,,,,-3.08,0.32,-1.57,-0.46,-0.16,,,0.275,0.7,0.441,0.682,0.816,0.765,0.391,0.514,0.10400000000000001
404,15761,Joe Jimenez,26,6.35,10.46,1.93,0.23,1.47,5.72,0.49200000000000005,94.6,0.322,84.4,,,,,0.11199999999999999,89.9,,,,,-0.23,-0.37,,,-3.89,,,0.299,0.7290000000000001,0.484,0.5329999999999999,0.8220000000000001,0.72,0.429,0.598,0.135
405,20253,Griffin Jax,26,6.37,7.13,2.24,0.252,1.35,6.47,0.523,92.7,0.311,83.3,,,0.09,79.9,0.14,85.6,,,,,-0.64,-1.42,,-1.02,-2.86,,,0.313,0.706,0.48100000000000004,0.655,0.889,0.802,0.429,0.5920000000000001,0.095
419,4776,Matt Shoemaker,34,6.98,6.67,1.83,0.264,1.47,6.37,0.344,91.8,0.23600000000000002,81.9,,,0.017,76.1,,,0.32799999999999996,85.3,,,-2.12,-1.41,,1.95,,-0.19,,0.33,0.71,0.488,0.655,0.855,0.7759999999999999,0.41700000000000004,0.652,0.109
380,10811,Mike Foltynewicz,29,5.69,6.32,2.5,0.259,1.29,6.27,0.41700000000000004,93.5,0.239,83.1,,,0.124,76.7,0.126,85.2,,,,,-0.82,-0.93,,-0.89,-1.75,,,0.275,0.711,0.469,0.7240000000000001,0.8809999999999999,0.83,0.446,0.615,0.08
399,15846,Adam Plutko,29,6.11,6.32,1.74,0.285,1.54,6.53,0.496,91.4,0.087,83.4,0.315,87.5,0.086,77.0,0.013999999999999999,84.4,,,,,-0.21,-5.65,-1.45,-1.96,-0.27,,,0.321,0.768,0.49200000000000005,0.73,0.83,0.79,0.384,0.542,0.10300000000000001
397,18333,Alex Young,27,6.04,7.51,2.0,0.286,1.6,5.93,0.366,90.5,,,0.212,86.4,0.217,82.0,0.19899999999999998,85.3,,,,,-1.53,,-2.76,0.55,-1.21,,,0.335,0.71,0.489,0.629,0.8320000000000001,0.75,0.41100000000000003,0.596,0.122
